Player,Link,Tm,Money,Signed Using,Year
Corey Brewer,breweco01,SAC,2000000,,2019
Chandler Hutchison,hutchch01,CHI,1991520,1st Round Pick,2019
OG Anunoby,anunoog01,TOR,1952760,1st Round Pick,2019
Ante Zizic,zizican01,CLE,1952760,1st Round Pick,2019
Shabazz Napier,napiesh01,BRK,1942422,Cap Space,2019
Anderson Varej‹o,varejan01,POR,1913345,,2019
Aaron Holiday,holidaa01,IND,1911960,1st Round Pick,2019
Tim Duncan,duncati01,SAS,1881250,,2019
Tyler Lydon,lydonty01,DEN,1874640,1st Round Pick,2019
Larry Sanders,sandela01,MIL,1865547,,2019
Henry Ellenson,ellenhe01,DET,1857480,,2019
Anfernee Simons,simonan01,POR,1835520,1st Round Pick,2019
Trey Burke,burketr01,DAL,1795015,Minimum Salary,2019
Malik Beasley,beaslma01,DEN,1773840,1st Round pick,2019
Moritz Wagner,wagnemo01,LAL,1762080,1st Round Pick,2019
Nerlens Noel,noelne01,OKC,1757429,Minimum Salary,2019
Ian Clark,clarkia01,NOP,1757429,Minimum Salary,2019
Caleb Swanigan,swanica01,SAC,1740000,1st Round Pick,2019
Furkan Korkmaz,korkmfu01,PHI,1740000,1st Round Pick,2019
Joakim Noah,noahjo01,MEM,1731173,,2019
Landry Shamet,shamela01,LAC,1703640,1st Round Pick,2019
Caris LeVert,leverca01,BRK,1702800,1st Round pick,2019
Jonah Bolden,boldejo01,PHI,1690000,,2019
Kyle Kuzma,kuzmaky01,LAL,1689840,1st Round Pick,2019
Tony Bradley,bradlto01,UTA,1679520,1st Round Pick,2019
Derrick White,whitede01,SAS,1667160,1st Round Pick,2019
Spencer Dinwiddie,dinwisp01,BRK,1656092,Minimum Salary,2019
MarShon Brooks,brookma01,CHI,1656092,,2019
Josh Hart,hartjo01,LAL,1655160,1st Round Pick,2019
Robert Williams,williro04,BOS,1654440,1st Round Pick,2019
Jacob Evans,evansja02,GSW,1644240,1st Round Pick,2019
Pat Connaughton,connapa01,MIL,1641000,,2019
DeAndre' Bembry,bembrde01,ATL,1634640,1st Round pick,2019
Dzanan Musa,musadz01,BRK,1632240,1st Round Pick,2019
James Ennis,ennisja01,PHI,1621415,,2019
Noah Vonleh,vonleno01,NYK,1621415,Minimum Salary,2019
Tim Frazier,fraziti01,NOP,1621415,,2019
Nik Stauskas,stausni01,IND,1621415,,2019
Omari Spellman,spellom01,ATL,1620480,1st Round Pick,2019
Luke Kornet,kornelu01,NYK,1619000,,2019
Rodions Kurucs,kurucro01,BRK,1618320,,2019
Richaun Holmes,holmeri01,PHO,1600520,Cap Space,2019
T.J. McConnell,mccontj01,PHI,1600520,Minimum Salary,2019
Malachi Richardson,richama01,PHI,1569360,,2019
Jahlil Okafor,okafoja01,NOP,1567007,Minimum Salary,2019
Kevon Looney,looneke01,GSW,1567007,,2019
Salah Mejri,mejrisa01,DAL,1567007,,2019
Pascal Siakam,siakapa01,TOR,1544951,1st Round pick,2019
Skal Labissiere,labissk01,POR,1544951,1st Round pick,2019
Dejounte Murray,murrade01,SAS,1544951,1st Round pick,2019
Damian Jones,jonesda03,GSW,1544951,1st Round pick,2019
Deyonta Davis,davisde01,SAC,1544951,,2019
Jake Layman,laymaja01,POR,1544951,Cap Space,2019
Cheick Diallo,diallch01,NOP,1544951,Minimum Salary,2019
Malcolm Brogdon,brogdma01,MIL,1544951,Cap Space,2019
Ivica Zubac,zubaciv01,LAC,1544951,Cap Space,2019
Rodney McGruder,mcgruro01,LAC,1544951,Minimum Salary,2019
Wade Baldwin,baldwwa01,IND,1544951,,2019
Quinn Cook,cookqu01,GSW,1544951,,2019
Chinanu Onuaku,onuakch01,DAL,1544951,,2019
Dorian Finney-Smith,finnedo01,DAL,1544951,Minimum Salary,2019
Willy Hernangomez,hernawi01,CHO,1544951,Cap Space,2019
Timothe Luwawu-Cabarrot,luwawti01,CHI,1544951,1st Round pick,2019
Wayne Selden,seldewa01,CHI,1544951,,2019
Georges Niang,niangge01,UTA,1512601,,2019
Christian Wood,woodch01,NOP,1512601,Minimum Salary,2019
Derrick Jones,jonesde02,MIA,1512601,Minimum Salary,2019
David Nwaba,nwabada01,CLE,1512601,Minimum Salary,2019
Treveon Graham,grahatr01,BRK,1512601,Minimum Salary,2019
Sviatoslav Mykhailiuk,mykhasv01,DET,1487694,Cap Space,2019
Mitchell Robinson,robinmi01,NYK,1485440,MLE,2019
Jordan Bell,belljo01,GSW,1378252,Minimum Salary,2019
Wesley Iwundu,iwundwe01,ORL,1378242,,2019
Sterling Brown,brownst02,MIL,1378242,MLE,2019
Semi Ojeleye,ojelese01,BOS,1378242,,2019
Frank Jackson,jacksfr01,NOP,1378242,MLE,2019
Ivan Rabb,rabbiv01,MEM,1378242,MLE,2019
Thomas Bryant,bryanth01,WAS,1378242,Minimum Salary,2019
Royce O'Neale,onealro01,UTA,1378242,Cap space,2019
Frank Mason,masonfr01,SAC,1378242,,2019
Davon Reed,reedda01,PHO,1378242,,2019
Khem Birch,birchkh01,ORL,1378242,Minimum Salary,2019
Abdel Nader,naderab01,OKC,1378242,,2019
Damyean Dotson,dotsoda01,NYK,1378242,Minimum Salary,2019
Rade Zagorac,zagorra01,MEM,1378242,,2019
Dillon Brooks,brookdi01,MEM,1378242,MLE,2019
Tyler Dorsey,dorsety01,MEM,1378242,Minimum Salary,2019
Jawun Evans,evansja01,LAC,1378242,,2019
Sindarius Thornwell,thornsi01,LAC,1378242,MLE,2019
Ike Anigbogu,anigbik01,IND,1378242,,2019
Maxi Kleber,klebima01,DAL,1378242,Minimum Salary,2019
Dwayne Bacon,bacondw01,CHO,1378242,MLE,2019
Daniel Theis,theisda01,BOS,1378242,Minimum Salary,2019
Kevin Martin,martike02,MIN,1360304,,2019
Monte Morris,morrimo01,DEN,1349383,Minimum Salary,2019
Antonio Blakeney,blakean01,CHI,1349383,Minimum Salary,2019
Tyrone Wallace,wallaty01,LAC,1349383,Minimum Salary,2019
Alfonzo McKinnie,mckinal01,GSW,1349383,Minimum Salary,2019
Ryan Arcidiacono,arcidry01,CHI,1349383,Minimum Salary,2019
Jabari Bird,birdja01,ATL,1349383,,2019
Daniel Hamilton,hamilda02,ATL,1349383,,2019
Shaquille Harrison,harrish01,CHI,1311265,,2019
Elie Okobo,okoboel01,PHO,1238464,,2019
Jalen Brunson,brunsja01,DAL,1230000,Cap Space,2019
Michael Carter-Williams,cartemi01,CHI,1200000,,2019
Austin Rivers,riverau01,HOU,1155323,,2019
Melvin Frazier,frazime01,ORL,1050000,MLE,2019
Isaac Bonga,bongais01,LAL,1000000,,2019
Justin Hamilton,hamilju01,TOR,1000000,,2019
Shelvin Mack,macksh01,ORL,1000000,,2019
Kyle Singler,singlky01,OKC,999200,,2019
Devonte' Graham,grahade01,CHO,988464,MLE,2019
Isaiah Taylor,taylois01,CLE,950000,,2019
De'Anthony Melton,meltode01,PHO,949000,,2019
Jason Thompson,thompja02,GSW,945126,,2019
Kenneth Faried,farieke01,HOU,917272,,2019
Chasson Randle,randlch01,WAS,869094,Minimum Salary,2019
Gary Trent,trentga02,POR,838464,MLE,2019
Ryan Broekhoff,broekry01,DAL,838464,,2019
Chimezie Metu,metuch01,SAS,838464,MLE,2019
Hamidou Diallo,diallha01,OKC,838464,MLE,2019
Keita Bates-Diop,bateske01,MIN,838464,MLE,2019
Jevon Carter,carteje01,MEM,838464,MInimum Salary,2019
Bruce Brown,brownbr01,DET,838464,MLE,2019
Jarred Vanderbilt,vandeja01,DEN,838464,MLE,2019
Khyri Thomas,thomakh01,DET,838464,MLE,2019
Alize Johnson,johnsal02,IND,838464,Minimum Salary,2019
Isaiah Briscoe,briscis01,ORL,838464,,2019
Kenrich Williams,willike04,NOP,838464,Minimum Salary,2019
Isaiah Hartenstein,harteis01,HOU,838464,MLE,2019
Ray Spalding,spaldra01,DAL,838464,,2019
Brad Wanamaker,wanambr01,BOS,838464,Minimum Salary,2019
Martell Webster,webstma02,WAS,833333,,2019
Lorenzo Brown,brownlo01,TOR,800000,,2019
Patrick McCaw,mccawpa01,TOR,786000,,2019
Wesley Matthews,matthwe02,IND,737715,,2019
Jeremy Lin,linje01,TOR,697000,,2019
Cole Aldrich,aldrico01,MIN,685341,,2019
James Nunnally,nunnaja01,MIN,655632,,2019
Enes Kanter,kanteen01,POR,653556,,2019
Carlos Delfino,delfica01,LAC,650000,,2019
Gary Clark,clarkga01,HOU,596872,,2019
Markieff Morris,morrima02,OKC,573295,Cap Space,2019
Nik Stauskas,stausni01,CLE,540472,,2019
Pau Gasol,gasolpa01,MIL,527467,,2019
Caron Butler,butleca01,SAC,517219,,2019
Zhou Qi,qizh01,HOU,506134,,2019
Bruno Caboclo,cabocbr01,MEM,487000,,2019
Dakari Johnson,johnsda04,MEM,459414,,2019
Chris Boucher,bouchch01,TOR,457418,,2019
Malcolm Miller,millema01,TOR,457418,,2019
Isaiah Canaan,canaais01,PHO,456733,,2019
Edmond Sumner,sumneed01,IND,449794,Two-Way Contract,2019
A.J. Hammons,hammoaj01,MIA,350088,,2019
Henry Ellenson,ellenhe01,NYK,341831,,2019
Festus Ezeli,ezelife01,POR,333333,,2019
C.J. Watson,watsocj01,ORL,333333,,2019
Patrick McCaw,mccawpa01,CLE,323529,,2019
Nick Young,youngni01,DEN,311070,,2019
Corey Brewer,breweco01,SAC,270496,,2019
Corey Brewer,breweco01,PHI,270496,,2019
Okaro White,whiteok01,WAS,264919,,2019
Miroslav Raduljica,radulmi01,LAC,252043,,2019
Eric Moreland,moreler01,PHO,239035,,2019
Jaylen Adams,adamsja01,ATL,236854,,2019
Quincy Acy,acyqu01,PHO,213949,,2019
Tim Frazier,fraziti01,MIL,205098,,2019
Andrew Harrison,harrian01,MEM,200000,,2019
Jimmer Fredette,fredeji01,PHO,198580,,2019
Michael Carter-Williams,cartemi01,ORL,198580,,2019
Isaiah Canaan,canaais01,MIN,198580,,2019
Terrence Jones,joneste01,HOU,198580,,2019
Jodie Meeks,meeksjo01,TOR,196724,,2019
Dairis Bertans,bertada02,NOP,194220,,2019
Ray Spalding,spaldra01,PHO,184746,,2019
Bruno Caboclo,cabocbr01,MEM,183211,,2019
Cameron Payne,payneca01,CLE,177063,,2019
Deyonta Davis,davisde01,ATL,170916,,2019
Ron Baker,bakerro01,WAS,170915,,2019
Jamaal Franklin,frankja01,MEM,163296,,2019
Ben Moore,moorebe01,IND,160096,,2019
Deonte Burton,burtode02,OKC,151587,,2019
Jodie Meeks,meeksjo01,TOR,122953,,2019
Troy Williams,willitr02,HOU,122741,,2019
Greg Monroe,monrogr01,BOS,122344,,2019
Cameron Reynolds,reynoca01,MIN,108953,,2019
Tyler Zeller,zellety01,ATL,106974,,2019
John Jenkins,jenkijo01,NYK,99290,,2019
John Jenkins,jenkijo01,NYK,99290,,2019
John Jenkins,jenkijo01,WAS,99290,,2019
Isaiah Canaan,canaais01,MIL,99290,,2019
Walt Lemon,lemonwa01,CHI,99107,,2019
Cameron Reynolds,reynoca01,MIN,94742,,2019
Justin Bibbs,bibbsju01,LAC,94742,,2019
Mitch Creek,creekmi01,BRK,94742,,2019
B.J. Johnson,johnsbj01,ATL,94742,,2019
Demetrius Jackson,jacksde01,BOS,92857,,2019
Chris Chiozza,chiozch01,HOU,90005,,2019
Eric Moreland,moreler01,TOR,88531,,2019
JaKarr Sampson,sampsja02,CHI,88531,,2019
Henry Ellenson,ellenhe01,NYK,85458,,2019
Gary Payton,paytoga02,WAS,85458,,2019
Scotty Hopson,hopsosc01,OKC,85458,,2019
Charles Cooke,cookech01,MIA,76236,,2019
Andre Ingram,ingraan01,LAL,76236,,2019
Kobi Simmons,simmoko01,CLE,76236,,2019
Donatas Motiejunas,motiedo01,SAS,59820,,2019
Jemerrio Jones,jonesje01,LAL,52108,,2019
Shaquille Harrison,harrish01,PHO,50000,,2019
Garlon Green,greenga02,NOP,50000,,2019
Ray Spalding,spaldra01,PHO,47371,,2019
Chris Chiozza,chiozch01,HOU,47371,,2019
Mitch Creek,creekmi01,MIN,47371,,2019
Cody Demps,dempsco01,SAC,47371,,2019
B.J. Johnson,johnsbj01,SAC,47371,,2019
Emanuel Terry,terryem01,PHO,47371,,2019
Richard Solomon,solomri01,OKC,47371,,2019
Emanuel Terry,terryem01,MIA,47371,,2019
Dusty Hannahs,hannadu01,MEM,47371,,2019
Scott Machado,machasc01,LAL,47371,,2019
Stephan Hicks,hicksst01,IND,47371,,2019
Tahjere McCall,mccalta01,BRK,47371,,2019
Jordan Sibert,siberjo01,ATL,47371,,2019
Isaac Humphries,humphis01,ATL,47371,,2019
Billy Garrett,garrebi01,NYK,42634,,2019
Emanuel Terry,terryem01,DEN,35000,,2019
Troy Williams,willitr02,NOP,34183,,2019
Deyonta Davis,davisde01,ATL,25637,,2019
Michael Frazier,frazimi01,HOU,23685,,2019
Jordan McRae,mcraejo01,WAS,17092,,2019
Jonathan Gibson,gibsojo01,BOS,17092,,2019
Yante Maten,matenya01,MIA,14211,Mid-level Exception,2019
Duncan Robinson,robindu01,MIA,9474,,2019
Mitch Creek,creekmi01,MIN,9474,,2019
Tarik Phillip,phillta01,WAS,9474,,2019
Terry Larrier,larrite01,DAL,6000,,2019
Kendrick Nunn,nunnke01,MIA,4737,,2019
Ding Yanyuhang,yanyudi01,DAL,4737,,2019
Stephen Curry,curryst01,GSW,34682550,Bird Rights,2018
LeBron James,jamesle01,CLE,33285709,Early Bird,2018
Paul Millsap,millspa01,DEN,31269231,Cap space,2018
Gordon Hayward,haywago01,BOS,29727900,Cap space,2018
Blake Griffin,griffbl01,DET,29512900,Bird Rights,2018
Kyle Lowry,lowryky01,TOR,28703704,Bird Rights,2018
Russell Westbrook,westbru01,OKC,28530608,Bird Rights,2018
Mike Conley,conlemi01,MEM,28530608,Cap Space,2018
James Harden,hardeja01,HOU,28299399,Bird Rights,2018
DeMar DeRozan,derozde01,TOR,27739975,Cap Space,2018
Al Horford,horfoal01,BOS,27734405,Cap Space,2018
Carmelo Anthony,anthoca01,OKC,26243760,Bird Rights,2018
Damian Lillard,lillada01,POR,26153057,1st Round Pick,2018
Jrue Holiday,holidjr01,NOP,25686667,Bird Rights,2018
Chris Bosh,boshch01,MIA,25289390,,2018
Kevin Durant,duranke01,GSW,25000000,Non-Bird Rights,2018
Otto Porter,porteot01,WAS,24773250,Bird Rights,2018
Chris Paul,paulch01,HOU,24599495,Bird Rights,2018
CJ McCollum,mccolcj01,POR,23962573,1st Round Pick,2018
Bradley Beal,bealbr01,WAS,23775506,Cap Space,2018
Anthony Davis,davisan02,NOP,23775506,1st Round Pick,2018
Andre Drummond,drumman01,DET,23775506,Cap Space,2018
Hassan Whiteside,whiteha01,MIA,23775506,Cap Space,2018
Dwight Howard,howardw01,CHO,23500000,Cap Space,2018
Chandler Parsons,parsoch01,MEM,23112004,Cap Space,2018
Harrison Barnes,barneha02,DAL,23112004,Cap Space,2018
J.J. Redick,redicjj01,PHI,23000000,Cap space,2018
Marc Gasol,gasolma01,MEM,22642350,Bird Rights,2018
Kevin Love,loveke01,CLE,22642350,Bird Rights,2018
Brook Lopez,lopezbr01,LAL,22642350,Bird Rights,2018
DeAndre Jordan,jordade01,LAC,22642350,Bird Rights,2018
Steven Adams,adamsst01,OKC,22471910,1st Round Pick,2018
Giannis Antetokounmpo,antetgi01,MIL,22471910,1st Round Pick,2018
Nicolas Batum,batumni01,CHO,22434783,Cap Space,2018
Rudy Gobert,goberru01,UTA,21974719,1st Round Pick,2018
LaMarcus Aldridge,aldrila01,SAS,21461010,Cap Space,2018
Victor Oladipo,oladivi01,IND,21000000,1st Round Pick,2018
Enes Kanter,kanteen01,NYK,20566802,Bird Rights,2018
Danilo Gallinari,gallida01,LAC,20559599,Sign and Trade,2018
Serge Ibaka,ibakase01,TOR,20061729,Cap space,2018
George Hill,hillge01,CLE,20000000,Cap space,2018
Ryan Anderson,anderry01,HOU,19578455,Cap Space,2018
Paul George,georgpa01,OKC,19508958,1st Round Pick,2018
Allen Crabbe,crabbal01,BRK,19332500,Cap Space,2018
Jimmy Butler,butleji01,MIN,19301070,Bird Rights,2018
Jeff Teague,teaguje01,MIN,19000000,Cap space,2018
Kawhi Leonard,leonaka01,SAS,18868625,Bird Rights,2018
Kyrie Irving,irvinky01,BOS,18868625,Bird Rights,2018
John Wall,walljo01,WAS,18063850,Bird Rights,2018
DeMarcus Cousins,couside01,NOP,18063850,1st Round Pick,2018
Wesley Matthews,matthwe02,DAL,17884176,Cap Space,2018
Greg Monroe,monrogr01,PHO,17884176,,2018
Klay Thompson,thompkl01,GSW,17826150,1st Round Pick,2018
Joakim Noah,noahjo01,NYK,17765000,Cap Space,2018
Kentavious Caldwell-Pope,caldwke01,LAL,17745894,Cap space,2018
Luol Deng,denglu01,LAL,17190000,Cap Space,2018
Evan Turner,turneev01,POR,17131148,Cap Space,2018
Goran Dragic,dragigo01,MIA,17000450,Bird Rights,2018
Evan Fournier,fournev01,ORL,17000000,Cap Space,2018
Bismack Biyombo,biyombi01,ORL,17000000,Cap Space,2018
Kent Bazemore,bazemke01,ATL,16910113,Cap Space,2018
Robert Covington,covinro01,PHI,16698103,Cap Space,2018
Ian Mahinmi,mahinia01,WAS,16661641,Cap Space,2018
Tim Hardaway,hardati02,NYK,16500000,Cap space,2018
Draymond Green,greendr01,GSW,16400000,Bird Rights,2018
Tristan Thompson,thomptr01,CLE,16400000,Bird Rights,2018
Reggie Jackson,jacksre01,DET,16000000,Bird Rights,2018
Pau Gasol,gasolpa01,SAS,16000000,,2018
Tobias Harris,harrito02,LAC,16000000,Bird Rights,2018
Dwyane Wade,wadedw01,CHI,15550000,,2018
Dennis Schroder,schrode01,ATL,15500000,1st Round Pick,2018
Jonas Valanciunas,valanjo01,TOR,15460675,1st Round Pick,2018
Tony Parker,parketo01,SAS,15453126,Bird Rights,2018
Timofey Mozgov,mozgoti01,BRK,15280000,Cap Space,2018
Andre Iguodala,iguodan01,GSW,14814815,Bird Rights,2018
DeMarre Carroll,carrode01,BRK,14800000,Cap Space,2018
Thaddeus Young,youngth01,IND,14796348,Bird Rights,2018
Eric Bledsoe,bledser01,MIL,14500000,Bird Rights,2018
Ricky Rubio,rubiori01,UTA,14275000,1st Round Pick,2018
Joe Ingles,inglejo01,UTA,14136364,Bird Rights,2018
Gorgui Dieng,dienggo01,MIN,14112360,1st Round Pick,2018
Khris Middleton,middlkh01,MIL,14100000,Bird Rights,2018
Mason Plumlee,plumlma01,DEN,14041096,Cap space,2018
Taj Gibson,gibsota01,MIN,14000000,Cap space,2018
James Johnson,johnsja01,MIA,13954000,Cap space,2018
Robin Lopez,lopezro01,CHI,13788500,Cap Space,2018
J.R. Smith,smithjr01,CLE,13760000,Bird Rights,2018
Brandon Knight,knighbr03,PHO,13618750,,2018
Marvin Williams,willima02,CHO,13168750,Cap Space,2018
Tyson Chandler,chandty01,PHO,13000000,Cap Space,2018
Michael Kidd-Gilchrist,kiddgmi01,CHO,13000000,1st Round Pick,2018
Eric Gordon,gordoer01,HOU,12943020,Cap Space,2018
Kenneth Faried,farieke01,DEN,12921348,1st Round Pick,2018
Marcin Gortat,gortama01,LAC,12782609,Bird Rights,2018
Cody Zeller,zelleco01,CHO,12584270,1st Round Pick,2018
Miles Plumlee,plumlmi01,ATL,12500000,Bird Rights,2018
Nikola Mirotic,mirotni01,NOP,12500000,Cap space,2018
Zach Randolph,randoza01,SAC,12307692,Cap space,2018
Nikola Vucevic,vucevni01,ORL,12250000,Bird Rights,2018
Solomon Hill,hillso01,NOP,12236535,Cap Space,2018
Wilson Chandler,chandwi01,DEN,12016854,,2018
Derrick Favors,favorde01,UTA,12000000,1st Round Pick,2018
Jeremy Lin,linje01,BRK,12000000,Cap Space,2018
Kemba Walker,walkeke02,CHO,12000000,1st Round Pick,2018
Austin Rivers,riverau01,WAS,11825000,Cap Space,2018
Courtney Lee,leeco01,NYK,11747890,Cap Space,2018
Nikola Pekovic,pekovni01,MIN,11600000,,2018
Jordan Clarkson,clarkjo01,CLE,11562500,Cap Space,2018
John Henson,hensojo01,MIL,11422536,1st Round Pick,2018
Dion Waiters,waitedi01,MIA,11000000,Cap space,2018
Amir Johnson,johnsam01,PHI,11000000,Cap space,2018
Jamal Crawford,crawfja01,ATL,10942762,,2018
Alec Burks,burksal01,UTA,10845506,1st Round Pick,2018
Patty Mills,millspa02,SAS,10714286,Bird Rights,2018
Kelly Olynyk,olynyke01,MIA,10607169,Cap space,2018
Omer Asik,asikom01,CHI,10595505,Bird Rights,2018
Terrence Ross,rosste01,ORL,10500000,Rookie scale extension,2018
Mirza Teletovic,teletmi01,MIL,10500000,,2018
Bojan Bogdanovic,bogdabo02,IND,10500000,Cap space,2018
Jon Leuer,leuerjo01,DET,10497319,Cap Space,2018
Iman Shumpert,shumpim01,SAC,10337079,Bird Rights,2018
Maurice Harkless,harklma01,POR,10162922,Cap Space,2018
Danny Green,greenda02,SAS,10000000,Bird Rights,2018
Darren Collison,collida01,IND,10000000,Cap space,2018
Jared Dudley,dudleja01,PHO,10000000,Cap Space,2018
Meyers Leonard,leoname01,POR,9904495,Cap Space,2018
Tony Snell,snellto01,MIL,9821429,Cap space,2018
Al Jefferson,jeffeal01,IND,9769821,Cap Space,2018
Matthew Dellavedova,dellama01,MIL,9607500,Cap Space,2018
Joe Johnson,johnsjo02,SAC,9505000,,2018
Bogdan Bogdanovic,bogdabo01,SAC,9470614,Cap space,2018
Andre Roberson,roberan03,OKC,9259259,Bird Rights,2018
Trevor Booker,booketr01,PHI,9125000,,2018
Dwight Powell,poweldw01,DAL,9003125,Cap Space,2018
Jerryd Bayless,bayleje01,PHI,9000000,Cap Space,2018
Avery Bradley,bradlav01,LAC,8808989,Bird Rights,2018
JaMychal Green,greenja01,MEM,8533333,Bird Rights,2018
E'Twaun Moore,mooreet01,NOP,8445024,Cap Space,2018
Rudy Gay,gayru01,SAS,8406000,MLE,2018
Kosta Koufos,koufoko01,SAC,8393000,Cap Space,2018
Markieff Morris,morrima02,WAS,8000000,Bird Rights,2018
Garrett Temple,templga01,SAC,8000000,Cap Space,2018
Vince Carter,cartevi01,SAC,8000000,Cap space,2018
C.J. Miles,milescj01,TOR,7936509,MLE,2018
Cristiano Felicio,feliccr01,CHI,7843500,Cap space,2018
Shaun Livingston,livinsh01,GSW,7692308,Bird Rights,2018
Cory Joseph,josepco01,IND,7630000,Cap Space,2018
P.J. Tucker,tuckepj01,HOU,7590035,MLE,2018
Corey Brewer,breweco01,LAL,7579366,,2018
Andrew Wiggins,wiggian01,MIN,7574322,1st Round Pick,2018
Darrell Arthur,arthuda01,DEN,7464912,Cap Space,2018
Channing Frye,fryech01,LAL,7420912,Cap Space,2018
Trevor Ariza,arizatr01,HOU,7420912,Bird Rights,2018
Al-Farouq Aminu,aminual01,POR,7319035,Cap Space,2018
Cole Aldrich,aldrico01,MIN,7300000,Cap Space,2018
D.J. Augustin,augusdj01,ORL,7250000,Cap Space,2018
Markelle Fultz,fultzma01,PHI,7026240,1st Round Pick,2018
Lou Williams,willilo02,LAC,7000000,Cap Space,2018
Kyle Korver,korveky01,CLE,7000000,Bird Rights,2018
Jeremy Lamb,lambje01,CHO,7000000,Rookie scale extension,2018
Boban Marjanovic,marjabo01,LAC,7000000,Cap Space,2018
Jae Crowder,crowdja01,UTA,6796117,Bird Rights,2018
Jabari Parker,parkeja01,MIL,6782392,1st Round Pick,2018
Langston Galloway,gallola01,DET,6666667,MLE,2018
Lance Thomas,thomala01,NYK,6655325,Cap Space,2018
Ed Davis,davised01,POR,6352531,Cap Space,2018
Marco Belinelli,belinma01,ATL,6306060,,2018
Jonathon Simmons,simmojo02,ORL,6300000,Cap space,2018
Lonzo Ball,balllo01,LAL,6286560,1st Round Pick,2018
Wayne Ellington,ellinwa01,MIA,6270000,Cap Space,2018
Isaiah Thomas,thomais02,LAL,6261395,,2018
Karl-Anthony Towns,townska01,MIN,6216840,1st round pick,2018
Ben Simmons,simmobe01,PHI,6168840,1st Round pick,2018
Joel Embiid,embiijo01,PHI,6100266,1st Round Pick,2018
Spencer Hawes,hawessp01,MIL,6021175,,2018
Josh McRoberts,mcrobjo01,DAL,6021175,,2018
Dewayne Dedmon,dedmode01,ATL,6000000,Cap space,2018
Ish Smith,smithis01,DET,6000000,Cap Space,2018
Milos Teodosic,teodomi01,LAC,6000000,MLE,2018
Alan Williams,willial03,PHO,6000000,Cap space,2018
Shelvin Mack,macksh01,ORL,6000000,,2018
Ersan Ilyasova,ilyaser01,ATL,6000000,,2018
Tyler Johnson,johnsty01,MIA,5881260,Cap Space,2018
Wesley Johnson,johnswe01,LAC,5881260,Cap Space,2018
Alex Abrines,abrinal01,OKC,5725000,Cap Space,2018
Jayson Tatum,tatumja01,BOS,5645400,1st Round Pick,2018
D'Angelo Russell,russeda01,BRK,5562360,1st round pick,2018
Brandon Ingram,ingrabr01,LAL,5519400,1st Round pick,2018
Patrick Beverley,beverpa01,LAC,5513514,Bird Rights,2018
Aaron Gordon,gordoaa01,ORL,5504420,1st Round Pick,2018
Deron Williams,willide01,BRK,5500000,,2018
Josh Smith,smithjo03,DET,5400000,,2018
Thabo Sefolosha,sefolth01,UTA,5250000,Cap space,2018
Jason Smith,smithja02,WAS,5225000,Cap Space,2018
Ben McLemore,mclembe01,MEM,5200000,MLE,2018
Patrick Patterson,pattepa01,OKC,5192000,MLE,2018
Nick Young,youngni01,GSW,5192000,MLE,2018
Brandan Wright,wrighbr03,MEM,5179760,,2018
Josh Jackson,jacksjo02,PHO,5090040,1st Round Pick,2018
Marcus Morris,morrima03,BOS,5000000,Bird Rights,2018
Mike Muscala,muscami01,ATL,5000000,Cap space,2018
Dirk Nowitzki,nowitdi01,DAL,5000000,Cap space,2018
Greg Monroe,monrogr01,BOS,5000000,Disabled Player Exception,2018
Jahlil Okafor,okafoja01,BRK,4995120,1st round pick,2018
Dante Exum,exumda01,UTA,4992385,1st Round Pick,2018
Alexis Ajinca,ajincal01,NOP,4961798,Early Bird Rights,2018
Jaylen Brown,brownja02,BOS,4956480,1st Rd pick,2018
Jameer Nelson,nelsoja01,DEN,4736050,,2018
Kyle Singler,singlky01,OKC,4666500,Bird Rights,2018
Justin Holiday,holidju01,CHI,4615385,MLE,2018
De'Aaron Fox,foxde01,SAC,4609200,1st Round Pick,2018
Marcus Smart,smartma01,BOS,4538020,1st Round Pick,2018
Kristaps Porzingis,porzikr01,NYK,4503600,1st round pick,2018
Dragan Bender,bendedr01,PHO,4468800,1st Round pick,2018
Devin Harris,harride01,DEN,4402546,Cap Space,2018
Aron Baynes,baynear01,BOS,4328000,Room Exception,2018
Ron Baker,bakerro01,NYK,4328000,Room Exception,2018
Jamal Crawford,crawfja01,MIN,4328000,,2018
Alex Len,lenal01,PHO,4187599,1st Round Pick,2018
Nerlens Noel,noelne01,DAL,4187599,1st Round Pick,2018
Jonathan Isaac,isaacjo01,ORL,4186320,1st Round Pick,2018
Lance Stephenson,stephla01,IND,4180000,Cap space,2018
Julius Randle,randlju01,LAL,4149242,1st Round Pick,2018
Kyle O'Quinn,oquinky01,NYK,4087500,Bird Rights,2018
Mario Hezonja,hezonma01,ORL,4078320,1st round pick,2018
Kris Dunn,dunnkr01,CHI,4046760,1st Round pick,2018
Jonas Jerebko,jerebjo01,UTA,4000000,Cap space,2018
Nemanja Bjelica,bjeline01,MIN,3949999,MLE,2018
J.J. Barea,bareajo01,DAL,3903900,Cap Space,2018
Quincy Pondexter,pondequ01,CHI,3853931,,2018
Lauri Markkanen,markkla01,CHI,3821640,1st Round Pick,2018
Nik Stauskas,stausni01,BRK,3807146,1st Round Pick,2018
Willie Cauley-Stein,caulewi01,SAC,3704160,1st round pick,2018
Buddy Hield,hieldbu01,SAC,3675480,1st Round pick,2018
